issue_url,format,repo,created_at,title,llm_category
https://api.github.com/repos/anchore/syft/issues/1202,spdx,anchore/syft,2022-09-14 13:23:27+00:00,"Syft is dropping the ""group"" field from imported CycloneDX",Code Components
https://api.github.com/repos/anchore/syft/issues/1260,spdx,anchore/syft,2022-10-13 04:21:46+00:00,SBOM from a source code repos have missing or repetitive component inventory ,Code Components
https://api.github.com/repos/anchore/syft/issues/1273,spdx,anchore/syft,2022-10-19 15:05:55+00:00,Incorrect schema version in Syft JSON format ID,Code Components
https://api.github.com/repos/anchore/syft/issues/13,spdx,anchore/syft,2020-05-07 19:52:31+00:00,Add analyzer coordinator,Code Components
https://api.github.com/repos/anchore/syft/issues/2019,spdx,anchore/syft,2023-08-11 18:55:59+00:00,Use `mvn dependency:tree` to resolve dependency information for Maven source,Code Components
https://api.github.com/repos/anchore/syft/issues/2020,spdx,anchore/syft,2023-08-11 18:56:04+00:00,Use `npm ls --all` to resolve dependency information for NPM packages,Code Components
https://api.github.com/repos/anchore/syft/issues/206,spdx,anchore/syft,2020-10-07 20:55:42+00:00,Cataloger 2.0 Interface,Code Components
https://api.github.com/repos/anchore/syft/issues/21,spdx,anchore/syft,2020-05-18 17:11:48+00:00,Remove dummy analyzer,Code Components
https://api.github.com/repos/anchore/syft/issues/214,spdx,anchore/syft,2020-10-12 17:31:08+00:00,Add homepage field as output to the gemspec metadata,Code Components
https://api.github.com/repos/anchore/syft/issues/2594,spdx,anchore/syft,2024-02-05 17:52:55+00:00,Overwrite existing does not work for Targz (or any other Tar implementation of unarchiver) ,Code Components
https://api.github.com/repos/anchore/syft/issues/269,spdx,anchore/syft,2020-11-18 15:24:56+00:00,Migrate CPE generation to syft (and generally output package identities),Code Components
https://api.github.com/repos/anchore/syft/issues/280,spdx,anchore/syft,2020-11-30 04:18:11+00:00,Cannot parse field from line: '=======',Code Components
https://api.github.com/repos/anchore/syft/issues/3,spdx,anchore/syft,2020-05-07 18:50:25+00:00,Add RPMDB Analyzer,Code Components
https://api.github.com/repos/anchore/syft/issues/56,spdx,anchore/syft,2020-06-08 17:53:56+00:00,Add go.mod Cataloger,Code Components
https://api.github.com/repos/anchore/syft/issues/58,spdx,anchore/syft,2020-06-12 20:12:09+00:00,Add requirements.txt analyzer,Code Components
https://api.github.com/repos/anchore/syft/issues/59,spdx,anchore/syft,2020-06-12 20:13:06+00:00,Add `setup.py` analyzer,Code Components
https://api.github.com/repos/anchore/syft/issues/6,spdx,anchore/syft,2020-05-07 19:10:31+00:00,Add Pacman Analyzer,Code Components
https://api.github.com/repos/anchore/syft/issues/9,spdx,anchore/syft,2020-05-07 19:31:18+00:00,Add gem Analyzer,Code Components
https://api.github.com/repos/blackducksoftware/bd_export_spdx2.2/issues/15,spdx,blackducksoftware/bd_export_spdx2.2,2022-06-10 16:13:57+00:00,SPDX export not conforming to SPDX specification,Code Components
https://api.github.com/repos/blackducksoftware/bd_export_spdx2.2/issues/19,spdx,blackducksoftware/bd_export_spdx2.2,2022-09-07 13:00:44+00:00,Exception information is stripped from license Id,Code Components
https://api.github.com/repos/blackducksoftware/bd_export_spdx2.2/issues/2,spdx,blackducksoftware/bd_export_spdx2.2,2021-11-11 10:15:23+00:00,Support license type when two or more licenses for one component,Code Components
https://api.github.com/repos/blackducksoftware/bd_export_spdx2.2/issues/7,spdx,blackducksoftware/bd_export_spdx2.2,2022-02-23 09:11:11+00:00,Export of custom/non-SPDX license texts,Code Components
https://api.github.com/repos/devops-kung-fu/bomber/issues/107,cdx,devops-kung-fu/bomber,2023-01-04 22:46:28+00:00,bomber should validate that mandatory fields exist on BOM load,Code Components
https://api.github.com/repos/devops-kung-fu/bomber/issues/171,cdx,devops-kung-fu/bomber,2023-08-02 05:54:55+00:00,Bomber is not finding packages in a SBOM file that has been converted using the CycloneDX Convert function,Code Components
https://api.github.com/repos/devops-kung-fu/bomber/issues/52,spdx,devops-kung-fu/bomber,2022-09-25 19:08:38+00:00,Support XML formatted CycloneDX SBOMs,Code Components
https://api.github.com/repos/dl9pf/meta-spdxscanner/issues/23,spdx,dl9pf/meta-spdxscanner,2020-10-22 21:10:39+00:00,Integrate do_spdx nopackages integration into spdx-common class,Code Components
https://api.github.com/repos/doddi/cyclonedx-rust/issues/5,cdx,doddi/cyclonedx-rust,2021-03-26 18:32:31+00:00,Add json encoding/decoding,Code Components
https://api.github.com/repos/doubleopen-project/spdx-rs/issues/16,spdx,doubleopen-project/spdx-rs,2022-07-22 23:13:51+00:00,tag value parse panicing with todo!,Code Components
https://api.github.com/repos/doubleopen-project/spdx-rs/issues/3,spdx,doubleopen-project/spdx-rs,2021-10-13 13:02:42+00:00,External reference type should be an enum instead of string,Code Components
https://api.github.com/repos/eclipse-sw360/sw360/issues/182,spdx,eclipse-sw360/sw360,2018-04-26 15:22:31+00:00,Improve License handling: implement new datamodel,Code Components
https://api.github.com/repos/eclipse-sw360/sw360/issues/586,spdx,eclipse-sw360/sw360,2019-07-18 20:00:30+00:00,Create migration script for PR #517,Code Components
https://api.github.com/repos/emzeat/mz-lictools/issues/26,spdx,emzeat/mz-lictools,2023-11-29 10:30:57+00:00,XML declaration not honored in all cases,Code Components
https://api.github.com/repos/enarx/spdx/issues/1,spdx,enarx/spdx,2020-09-28 15:40:08+00:00,YAML file should contain a dict -- ext: [licenses..],Code Components
https://api.github.com/repos/fsfe/reuse-tool/issues/108,spdx,fsfe/reuse-tool,2019-10-31 23:54:47+00:00,license inception issue,Code Components
https://api.github.com/repos/fsfe/reuse-tool/issues/110,spdx,fsfe/reuse-tool,2019-11-13 10:08:19+00:00,kotlin files are not supported (.kt),Code Components
https://api.github.com/repos/fsfe/reuse-tool/issues/117,spdx,fsfe/reuse-tool,2019-11-13 18:29:28+00:00,"yaml files accept python-style comments (.yaml, .yml)",Code Components
https://api.github.com/repos/fsfe/reuse-tool/issues/118,spdx,fsfe/reuse-tool,2019-11-14 13:43:35+00:00,add support for comments in .bat files (new comment style),Code Components
https://api.github.com/repos/fsfe/reuse-tool/issues/146,spdx,fsfe/reuse-tool,2020-01-03 15:07:26+00:00,Comments in bibtex files?,Code Components
https://api.github.com/repos/fsfe/reuse-tool/issues/170,spdx,fsfe/reuse-tool,2020-02-10 15:13:00+00:00,jinja2-style license identifier causes lint to fail,Code Components
https://api.github.com/repos/fsfe/reuse-tool/issues/181,spdx,fsfe/reuse-tool,2020-02-17 15:00:45+00:00,cc:license tags in SVG images are not recognized?,Code Components
https://api.github.com/repos/fsfe/reuse-tool/issues/189,spdx,fsfe/reuse-tool,2020-02-24 13:54:09+00:00,addheader should recognise file extensions that *require* .license files,Code Components
https://api.github.com/repos/fsfe/reuse-tool/issues/229,spdx,fsfe/reuse-tool,2020-05-14 08:24:11+00:00,License entry from dep5 file not respected for some files,Code Components
https://api.github.com/repos/fsfe/reuse-tool/issues/253,spdx,fsfe/reuse-tool,2020-08-17 10:21:01+00:00,Error from reuse 0.11.0 consuming a .rtf file,Code Components
https://api.github.com/repos/fsfe/reuse-tool/issues/277,spdx,fsfe/reuse-tool,2020-11-27 12:39:21+00:00,"reuse lint does not recognize previously used, but now unused licenses",Code Components
https://api.github.com/repos/fsfe/reuse-tool/issues/306,spdx,fsfe/reuse-tool,2021-01-25 16:21:57+00:00,MANIFEST.in support,Code Components
https://api.github.com/repos/fsfe/reuse-tool/issues/337,spdx,fsfe/reuse-tool,2021-03-21 17:58:39+00:00,.txt does not have a recognised file extension,Code Components
https://api.github.com/repos/fsfe/reuse-tool/issues/379,spdx,fsfe/reuse-tool,2021-06-15 05:57:50+00:00,Recognize R scripts and the markdown files,Code Components
https://api.github.com/repos/fsfe/reuse-tool/issues/382,spdx,fsfe/reuse-tool,2021-06-15 15:56:32+00:00,Make addheader respect different YAML/Markdown sections,Code Components
https://api.github.com/repos/fsfe/reuse-tool/issues/388,spdx,fsfe/reuse-tool,2021-06-26 15:15:16+00:00,Add support for Handlebars template files (.hbs),Code Components
https://api.github.com/repos/fsfe/reuse-tool/issues/411,spdx,fsfe/reuse-tool,2021-09-08 12:56:42+00:00,Create SPDX-2.2 JSON instead of current SPDX-2.1 tag/value,Code Components
https://api.github.com/repos/fsfe/reuse-tool/issues/434,spdx,fsfe/reuse-tool,2021-11-05 18:50:45+00:00,`LicenseInfoInFile` shouldn’t be used with `.license` files,Code Components
https://api.github.com/repos/fsfe/reuse-tool/issues/435,spdx,fsfe/reuse-tool,2021-11-11 22:09:14+00:00,lint not working properly,Code Components
https://api.github.com/repos/fsfe/reuse-tool/issues/506,spdx,fsfe/reuse-tool,2022-02-27 17:50:06+00:00,"`/.reuse/dep5` file, files pattern syntax",Code Components
https://api.github.com/repos/fsfe/reuse-tool/issues/542,spdx,fsfe/reuse-tool,2022-06-19 07:24:23+00:00,Support for AppStream's metainfo.xml,Code Components
https://api.github.com/repos/fsfe/reuse-tool/issues/583,spdx,fsfe/reuse-tool,2022-09-01 15:02:12+00:00,support xquery comment syntax,Code Components
https://api.github.com/repos/fsfe/reuse-tool/issues/633,spdx,fsfe/reuse-tool,2022-12-06 09:55:46+00:00,Add support for known tool configuration files,Code Components
https://api.github.com/repos/fsfe/reuse-tool/issues/681,spdx,fsfe/reuse-tool,2023-02-12 22:55:03+00:00,License not found in YML files?,Code Components
https://api.github.com/repos/jslicense/spdx-license-ids/issues/34,spdx,jslicense/spdx-license-ids,2023-07-24 15:40:13+00:00,Deprecated license that ends with +,Code Components
https://api.github.com/repos/kyoh86/go-spdx/issues/1,spdx,kyoh86/go-spdx,2019-06-18 08:35:52+00:00,Support the + operator,Code Components
https://api.github.com/repos/kyverno/kyverno/issues/23,cdx,kyverno/kyverno,2019-05-09 01:27:24+00:00,Create the Policy Engine,Code Components
https://api.github.com/repos/kyverno/kyverno/issues/2376,cdx,kyverno/kyverno,2021-09-09 23:21:46+00:00,Add v1alpha1 schema back to policy report CRD,Code Components
https://api.github.com/repos/kyverno/kyverno/issues/293,cdx,kyverno/kyverno,2019-08-21 05:51:18+00:00,"Remove ""over-all mutation"" rule type while processing existing resources",Code Components
https://api.github.com/repos/matthewb66/bd_export_spdx2.2/issues/7,spdx,matthewb66/bd_export_spdx2.2,2022-03-09 11:14:28+00:00,CPE not found in BOM exported in SPDX,Code Components
https://api.github.com/repos/microsoft/sbom-tool/issues/178,spdx,microsoft/sbom-tool,2022-11-17 03:30:58+00:00,Why the supplier data of all packages generated by sbom-tool are all NOASSERTION?,Code Components
https://api.github.com/repos/microsoft/sbom-tool/issues/268,spdx,microsoft/sbom-tool,2023-05-31 07:05:32+00:00,Python requirements.txt parsing shows errors,Code Components
https://api.github.com/repos/microsoft/sbom-tool/issues/289,spdx,microsoft/sbom-tool,2023-07-19 09:20:03+00:00,SPDX output is not valid using spdx-tools,Code Components
https://api.github.com/repos/microsoft/sbom-tool/issues/428,spdx,microsoft/sbom-tool,2023-10-13 15:42:40+00:00,DLL version numbers,Code Components
https://api.github.com/repos/mil-oss/spdx-xsd/issues/3,spdx,mil-oss/spdx-xsd,2018-09-02 17:07:44+00:00,Issue mapping type names to specification for classes,Code Components
https://api.github.com/repos/ndip007/spdx-build-tool/issues/1,spdx,ndip007/spdx-build-tool,2018-05-18 19:55:01+00:00,Project/Build-Tool Inspector,Code Components
https://api.github.com/repos/ndip007/spdx-build-tool/issues/3,spdx,ndip007/spdx-build-tool,2018-05-18 20:32:51+00:00,Create Analyzer Module,Code Components
https://api.github.com/repos/ndip007/spdx-build-tool/issues/6,spdx,ndip007/spdx-build-tool,2018-05-19 00:12:26+00:00,Create scanner module,Code Components
https://api.github.com/repos/nexB/scancode-toolkit/issues/1142,cdx,nexB/scancode-toolkit,2018-07-25 13:31:47+00:00,Add a googlecode Package class in packagedcode,Code Components
https://api.github.com/repos/nexB/scancode-toolkit/issues/1373,cdx,nexB/scancode-toolkit,2019-02-15 11:47:50+00:00,parse function of packagedcode.maven module has exception,Code Components
https://api.github.com/repos/nexB/scancode-toolkit/issues/1480,cdx,nexB/scancode-toolkit,2019-03-29 09:52:30+00:00, Improve declared licenses storage for Rubygems,Code Components
https://api.github.com/repos/nexB/scancode-toolkit/issues/1732,cdx,nexB/scancode-toolkit,2019-09-18 13:00:04+00:00,Add the plugin to scan if the text is generated code,Code Components
https://api.github.com/repos/nexB/scancode-toolkit/issues/1791,cdx,nexB/scancode-toolkit,2019-10-24 23:10:04+00:00,Consolidation plugin needs to be updated following Package changes,Code Components
https://api.github.com/repos/nexB/scancode-toolkit/issues/2749,cdx,nexB/scancode-toolkit,2021-11-03 19:17:08+00:00,Add support to collect provenance ELF notes,Code Components
https://api.github.com/repos/nexB/scancode-toolkit/issues/2770,spdx,nexB/scancode-toolkit,2021-11-28 07:35:04+00:00,Timeout when scanning very large JS file with large arrays of numbers,Code Components
https://api.github.com/repos/nexB/scancode-toolkit/issues/2840,cdx,nexB/scancode-toolkit,2022-02-02 16:20:56+00:00,"Can a Package exist without a name? (e.g. Gemfile.lock only, etc)",Code Components
https://api.github.com/repos/nexB/scancode-toolkit/issues/2841,cdx,nexB/scancode-toolkit,2022-02-02 16:29:08+00:00,Create common header for ABC Data.,Code Components
https://api.github.com/repos/nexB/scancode-toolkit/issues/2991,cdx,nexB/scancode-toolkit,2022-06-10 11:53:17+00:00,NuGet package party types is missing,Code Components
https://api.github.com/repos/nexB/scancode-toolkit/issues/3024,cdx,nexB/scancode-toolkit,2022-07-21 15:50:43+00:00,Do not double scan a file both as a package and as a plain file,Code Components
https://api.github.com/repos/nexB/scancode-toolkit/issues/3056,spdx,nexB/scancode-toolkit,2022-08-18 15:29:03+00:00,"in SCTK, detect debian/ directory and its copyright as package and as part of keyfiles",Code Components
https://api.github.com/repos/nexB/scancode-toolkit/issues/3182,spdx,nexB/scancode-toolkit,2022-12-24 11:22:31+00:00,"Include false and empty fields in the ""license_reference""",Code Components
https://api.github.com/repos/nexB/scancode-toolkit/issues/3290,spdx,nexB/scancode-toolkit,2023-03-16 21:56:29+00:00, Add Copyright Holder information for Packages,Code Components
https://api.github.com/repos/nexB/scancode-toolkit/issues/3314,cdx,nexB/scancode-toolkit,2023-04-11 18:57:48+00:00,Validate that we handle correctly a JAR with a META-INF/maven dir with one or more POMs,Code Components
https://api.github.com/repos/nexB/scancode-toolkit/issues/3333,spdx,nexB/scancode-toolkit,2023-04-19 08:32:12+00:00,SCTK: Validate that we can extract all valuable information from a JAR manifest,Code Components
https://api.github.com/repos/nexB/scancode-toolkit/issues/3335,spdx,nexB/scancode-toolkit,2023-04-20 18:35:46+00:00,numbered_text_lines in textcode.analysis should return the complete map file,Code Components
https://api.github.com/repos/nexB/scancode-toolkit/issues/3370,spdx,nexB/scancode-toolkit,2023-04-28 21:45:50+00:00,Detect elasticsearch and lucene data/index(es),Code Components
https://api.github.com/repos/nexB/scancode-toolkit/issues/3440,cdx,nexB/scancode-toolkit,2023-06-29 12:04:02+00:00,Collect SEC BPF information,Code Components
https://api.github.com/repos/nexB/scancode-toolkit/issues/3471,cdx,nexB/scancode-toolkit,2023-07-26 12:53:26+00:00,Support alternative Containerfile names for Dockerfiles ,Code Components
https://api.github.com/repos/nexB/scancode-toolkit/issues/3489,cdx,nexB/scancode-toolkit,2023-08-16 10:36:28+00:00,Failed to scan RPM,Code Components
https://api.github.com/repos/nexB/scancode-toolkit/issues/3524,spdx,nexB/scancode-toolkit,2023-09-26 14:02:19+00:00,"Handle ""multiple personality"" packages and private npm correctly",Code Components
https://api.github.com/repos/nexB/scancode-toolkit/issues/3577,spdx,nexB/scancode-toolkit,2023-11-10 16:46:02+00:00,do not use OSGi as a package type,Code Components
https://api.github.com/repos/nexB/scancode-toolkit/issues/3605,cdx,nexB/scancode-toolkit,2023-11-22 11:44:35+00:00,"Parse SPDX and CycloneDX documents as ""packages"" ",Code Components
